text,token,complexity,value,varv,vars,text_name,page_num,sentence_num,lemma,location_true,location_adnot,gpt-4.1-2025-04-14
"” Concluziile Consiliului le solicită Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de indicatorii privind mobilitatea studenților, a tineretului și a profesorilor.",Consiliului,0.25,2,0.617283950617284,0.0385802469135802,Ins_LearningMobility,2,6,consiliu,"(1281, 1292)","(14, 24)",0.2
"” Concluziile Consiliului le solicită Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de indicatorii privind mobilitatea studenților, a tineretului și a profesorilor.",profesorilor,0,1,0.41,0.025625,Ins_LearningMobility,2,6,profesor,"(1442, 1454)","(175, 186)",0.1
"” Concluziile Consiliului le solicită Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de indicatorii privind mobilitatea studenților, a tineretului și a profesorilor.",solicită,0.375,2.5,0.65,0.040625,Ins_LearningMobility,2,6,solicita,"(1296, 1304)","(29, 36)",0.2
"” Concluziile Consiliului le solicită Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de indicatorii privind mobilitatea studenților, a tineretului și a profesorilor.",studenților,0.125,1.5,0.56,0.035,Ins_LearningMobility,2,6,student,"(1410, 1421)","(143, 153)",0.1
"Își întinse haina pe jos și se așeză, folosind cartea pe care o terminase de citit drept pernă.",așeză,0.25,2,0.36,0.0225,Lit_Alchemist,3,6,așeza,"(567, 572)","(31, 35)",0.2
"Își întinse haina pe jos și se așeză, folosind cartea pe care o terminase de citit drept pernă.",terminase,0.125,1.5,0.56,0.035,Lit_Alchemist,3,6,termina,"(600, 609)","(64, 72)",0.3
"Își întinse haina pe jos și se așeză, folosind cartea pe care o terminase de citit drept pernă.",pernă,0,1,0.16,0.01,Lit_Alchemist,3,6,pernă,"(625, 630)","(89, 93)",0.1
"Își întinse haina pe jos și se așeză, folosind cartea pe care o terminase de citit drept pernă.",haina,0,1,0.21,0.013125,Lit_Alchemist,3,6,haină,"(548, 553)","(12, 16)",0.1
"Își întinse haina pe jos și se așeză, folosind cartea pe care o terminase de citit drept pernă.",citit,0,1,0.21,0.013125,Lit_Alchemist,3,6,citi,"(613, 618)","(77, 81)",0.1
"Își întinse haina pe jos și se așeză, folosind cartea pe care o terminase de citit drept pernă.",cartea,0,1,0.44,0.0275,Lit_Alchemist,3,6,carte,"(583, 589)","(47, 52)",0.1
"Prin urmare, povestea aceasta s-a desfășurat mai înainte, dacă nu cumva cu foarte mult înainte.
",desfășurat,0.25,2,0.958677685950413,0.0599173553719008,Lit_MagicMountain,4,6,desfășura,"(2074, 2084)","(34, 43)",0.2
"Prin urmare, povestea aceasta s-a desfășurat mai înainte, dacă nu cumva cu foarte mult înainte.
",povestea,0,1,0.776859504132232,0.0485537190082645,Lit_MagicMountain,4,6,poveste,"(2053, 2061)","(13, 20)",0.1
"Prin urmare, povestea aceasta s-a desfășurat mai înainte, dacă nu cumva cu foarte mult înainte.
",urmare,0.125,1.5,0.909090909090909,0.0568181818181818,Lit_MagicMountain,4,6,urmare,"(2045, 2051)","(5, 10)",0.1
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",perturbațiilor,0.5,3,0.694214876033058,0.0433884297520661,Lit_Solaris,6,6,perturbație,"(548, 562)","(12, 25)",0.5
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",distorsiune,0.875,4.5,2.0495867768595,0.128099173553719,Lit_Solaris,6,6,distorsiune,"(588, 599)","(52, 62)",0.5
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",orbitei,0.25,2,0.975206611570248,0.0609504132231405,Lit_Solaris,6,6,orbită,"(602, 609)","(66, 72)",0.3
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",distruși,0.25,2,0.727272727272727,0.0454545454545455,Lit_Solaris,6,6,distruge,"(662, 670)","(126, 133)",0.1
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",pricina,0.5,3,0.925619834710744,0.0578512396694215,Lit_Solaris,6,6,pricină,"(540, 547)","(4, 10)",0.1
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",produse,0.25,2,0.975206611570248,0.0609504132231405,Lit_Solaris,6,6,produs,"(563, 570)","(27, 33)",0.1
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",germenii,0.75,4,0.611570247933884,0.0382231404958678,Lit_Solaris,6,6,germen,"(621, 629)","(85, 92)",0.4
"Din pricina perturbațiilor produse prin necontenita distorsiune a orbitei planetare, germenii de viață, chiar dacă apar, sunt distruși de alternanța arșiței și a înghețului.",arșiței,0.75,4,1.2396694214876,0.0774793388429752,Lit_Solaris,6,6,arșiță,"(685, 692)","(149, 155)",0.2
"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",cefei,0.75,4,1.71900826446281,0.107438016528926,Lit_BrokenApril,7,6,cefei,"(1017, 1022)","(67, 71)",0.1
"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",apleacă,0,1,0.776859504132231,0.0485537190082645,Lit_BrokenApril,7,6,apleca,"(956, 963)","(6, 12)",0.1
"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",parfumul,0,1,0.56198347107438,0.0351239669421488,Lit_BrokenApril,7,6,parfum,"(1008, 1016)","(58, 65)",0.1
"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",simți,0,1,0.247933884297521,0.015495867768595,Lit_BrokenApril,7,6,simți,"(1002, 1007)","(52, 56)",0.1
"Cei trei citesc primul rezultat și îl discută.
",rezultat,0,1,0.243055555555556,0.0151909722222222,Arg_PISACowsMilk,8,6,rezultat,"(499, 507)","(23, 30)",0.1
"Cei trei citesc primul rezultat și îl discută.
",discută,0.125,1.5,0.413223140495868,0.0258264462809917,Arg_PISACowsMilk,8,6,discuta,"(514, 521)","(38, 44)",0.1
"Ierburile și arbuștii sunt verzi, cerul e albastru, iar bătrânii vulcani, acum stinși, se zăresc în depărtare.
",Ierburile,0,1,0.89,0.055625,Arg_PISARapaNui,9,6,Ierburile,"(754, 763)","(0, 8)",0.1
"Ierburile și arbuștii sunt verzi, cerul e albastru, iar bătrânii vulcani, acum stinși, se zăresc în depărtare.
",arbuștii,0.125,1.5,1.21,0.075625,Arg_PISARapaNui,9,6,arbust,"(767, 775)","(13, 20)",0.1
"Ierburile și arbuștii sunt verzi, cerul e albastru, iar bătrânii vulcani, acum stinși, se zăresc în depărtare.
",vulcani,0.25,2,0.49,0.030625,Arg_PISARapaNui,9,6,vulcan,"(819, 826)","(65, 71)",0.2
"Ierburile și arbuștii sunt verzi, cerul e albastru, iar bătrânii vulcani, acum stinși, se zăresc în depărtare.
",bătrânii,0,1,0.89,0.055625,Arg_PISARapaNui,9,6,bătrân,"(810, 818)","(56, 63)",0.1
"Ierburile și arbuștii sunt verzi, cerul e albastru, iar bătrânii vulcani, acum stinși, se zăresc în depărtare.
",depărtare,0,1,0.61,0.038125,Arg_PISARapaNui,9,6,depărtare,"(854, 863)","(100, 108)",0.1
"Ierburile și arbuștii sunt verzi, cerul e albastru, iar bătrânii vulcani, acum stinși, se zăresc în depărtare.
",cerul,0,1,0.24,0.015,Arg_PISARapaNui,9,6,cer,"(788, 793)","(34, 38)",0.1
"Unele dintre aceste mutații există și astăzi la europenii moderni.
",mutații,0.5,3,0.85,0.053125,PopSci_Caveman,10,6,mutație,"(1171, 1178)","(20, 26)",0.5
"Unele dintre aceste mutații există și astăzi la europenii moderni.
",europenii,0.25,2,0.21,0.013125,PopSci_Caveman,10,6,europen,"(1199, 1208)","(48, 56)",0.1
"Unele dintre aceste mutații există și astăzi la europenii moderni.
",există,0,1,0.16,0.01,PopSci_Caveman,10,6,exista,"(1179, 1185)","(28, 33)",0.1
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",date,0.25,2,0.727272727272727,0.0454545454545455,PopSci_MultiplEYE,0,7,dată,"(1265, 1269)","(136, 139)",0.1
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",cunoștințelor,0.25,2,0.8,0.05,PopSci_MultiplEYE,0,7,cunoștință,"(1288, 1301)","(159, 171)",0.2
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",cercetătorilor,0.375,2.5,0.65,0.040625,PopSci_MultiplEYE,0,7,cercetător,"(1237, 1251)","(108, 121)",0.2
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",logopedie,0.75,4,0.8,0.05,PopSci_MultiplEYE,0,7,logopedie,"(1359, 1368)","(230, 238)",0.5
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",dezvoltarea,0.25,2,0.49,0.030625,PopSci_MultiplEYE,0,7,dezvoltare,"(1159, 1170)","(30, 40)",0.1
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",multilingv,0.5,3,0.61,0.038125,PopSci_MultiplEYE,0,7,multilingv,"(1183, 1193)","(54, 63)",0.3
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",împărtășirea,0.125,1.5,1.85,0.115625,PopSci_MultiplEYE,0,7,împărtășire,"(1275, 1287)","(146, 157)",0.2
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",permite,0.25,2,0.49,0.030625,PopSci_MultiplEYE,0,7,permite,"(1229, 1236)","(100, 106)",0.1
"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",corpus,1,5,0.45,0.028125,PopSci_MultiplEYE,0,7,corpus,"(1176, 1182)","(47, 52)",0.5
"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",obligație,0.25,2,0.36,0.0225,Ins_LearningMobility,2,7,obligație,"(1480, 1489)","(24, 32)",0.2
"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",rapoarte,0.25,2,0.64,0.04,Ins_LearningMobility,2,7,raport,"(1516, 1524)","(60, 67)",0.2
"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",prezenta,0.25,2,0.41,0.025625,Ins_LearningMobility,2,7,prezenta,"(1495, 1503)","(39, 46)",0.1
"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",acțiunile,0.375,2.5,0.56,0.035,Ins_LearningMobility,2,7,acțiune,"(1539, 1548)","(83, 91)",0.2
"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",Consiliului,0.5,3,1.04,0.065,Ins_LearningMobility,2,7,consiliu,"(1504, 1515)","(48, 58)",0.2
"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",există,0,1,0.44,0.0275,Ins_LearningMobility,2,7,exista,"(1467, 1473)","(11, 16)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",durau,0.375,2.5,1.05,0.065625,Lit_Alchemist,3,7,dura,"(725, 730)","(93, 97)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",sfârșeau,0.25,2,0.29,0.018125,Lit_Alchemist,3,7,sfârși,"(748, 756)","(116, 123)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",perne,0,1,0.84,0.0525,Lit_Alchemist,3,7,pernă,"(765, 770)","(133, 137)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",nopții,0.125,1.5,0.56,0.035,Lit_Alchemist,3,7,noapte,"(798, 804)","(166, 171)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",cărți,0,1,0.44,0.0275,Lit_Alchemist,3,7,carte,"(706, 711)","(74, 78)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",timpul,0,1,0.44,0.0275,Lit_Alchemist,3,7,timp,"(791, 797)","(159, 164)",0.1
"Își spuse, înainte de a adormi, că ar trebui să înceapă să citească niște cărți mai groase ― durau mai mult până se sfârșeau și erau perne mai confortabile în timpul nopții.
",adormi,0,1,0.24,0.015,Lit_Alchemist,3,7,adormi,"(656, 662)","(24, 29)",0.1
"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?
",împlinit,0.375,2.5,0.413223140495868,0.0258264462809917,Lit_MagicMountain,4,7,împlini,"(2209, 2217)","(73, 80)",0.2
"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?
",povestiri,0,1,0.429752066115702,0.0268595041322314,Lit_MagicMountain,4,7,povestire,"(2166, 2175)","(30, 38)",0.1
"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?
",caracterul,0.25,2,0.958677685950413,0.0599173553719008,Lit_MagicMountain,4,7,caracter,"(2140, 2150)","(4, 13)",0.2
"Dar caracterul trecut al unei povestiri nu este cu atât mai profund, mai împlinit și mai legendar cu cât se desfășoară mai apropiat de „odinioară”?
",desfășoară,0.5,3,1.2396694214876,0.0774793388429752,Lit_MagicMountain,4,7,desfășura,"(2244, 2254)","(108, 117)",0.2
