stimulus,subject_id,word_index,word_index_in_sentence,word,sentence,fixations_list,fixations_TRT
ins_learningmobility_3_page_6,23,20,20.0,după,Criteriul de referință privind mobilitatea în scop educațional cuprinde doi indicatori și este definit în anexa la concluziile din 2011 după cum urmează:,[],0
ins_learningmobility_3_page_6,23,21,21.0,cum,Criteriul de referință privind mobilitatea în scop educațional cuprinde doi indicatori și este definit în anexa la concluziile din 2011 după cum urmează:,[188],188
ins_learningmobility_3_page_6,23,22,22.0,urmează:,Criteriul de referință privind mobilitatea în scop educațional cuprinde doi indicatori și este definit în anexa la concluziile din 2011 după cum urmează:,[208],208
ins_learningmobility_3_page_6,23,23,0.0,-,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,24,1.0,„Până,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[156],156
ins_learningmobility_3_page_6,23,25,2.0,în,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,26,3.0,"2020,","- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”","[202, 236]",438
ins_learningmobility_3_page_6,23,27,4.0,o,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[106],106
ins_learningmobility_3_page_6,23,28,5.0,medie,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”","[182, 118, 256]",556
ins_learningmobility_3_page_6,23,29,6.0,la,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,30,7.0,nivelul,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[302],302
ins_learningmobility_3_page_6,23,31,8.0,UE,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,32,9.0,de,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,33,10.0,cel,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[254],254
ins_learningmobility_3_page_6,23,34,11.0,puțin,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,35,12.0,20%,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,36,13.0,din,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,37,14.0,absolvenții,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”","[288, 110]",398
ins_learningmobility_3_page_6,23,38,15.0,de,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,39,16.0,învățământ,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”","[124, 218]",342
ins_learningmobility_3_page_6,23,40,17.0,superior,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[256],256
ins_learningmobility_3_page_6,23,41,18.0,ar,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,42,19.0,trebui,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[234],234
ins_learningmobility_3_page_6,23,43,20.0,să,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,44,21.0,fi,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,45,22.0,beneficiat,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”","[204, 164, 322]",690
ins_learningmobility_3_page_6,23,46,23.0,de,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
ins_learningmobility_3_page_6,23,47,24.0,o,"- „Până în 2020, o medie la nivelul UE de cel puțin 20% din absolvenții de învățământ superior ar trebui să fi beneficiat de o perioadă de studiu superior sau de formare profesională (inclusiv stagii într-un mediu profesional) în străinătate, reprezentând un minim de 15 credite ECTS sau având o durată minimă de 3 luni.”",[],0
