stimulus,word_index,word_index_in_sentence,word,sentence,surprisal
ins_learningmobility_3_page_3,61,17,de,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",0.0085195871333705
ins_learningmobility_3_page_3,62,18,mobilitatea,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",0.3439786972787351
ins_learningmobility_3_page_3,63,19,"studenților,","Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",15.215190053191863
ins_learningmobility_3_page_3,64,20,a,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",0.003556682204899
ins_learningmobility_3_page_3,65,21,tineretului,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",8.470067059142488
ins_learningmobility_3_page_3,66,22,și,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",0.0269976965321894
ins_learningmobility_3_page_3,67,23,a,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",0.0023429292665957
ins_learningmobility_3_page_3,68,24,profesorilor.,"Concluziile Consiliului le solicită de asemenea Comisiei și statelor membre să efectueze alte acțiuni, mai ales legat de mobilitatea studenților, a tineretului și a profesorilor.",13.01078889861276
ins_learningmobility_3_page_3,69,0,"Totuși,","Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",9.375115432213438
ins_learningmobility_3_page_3,70,1,nu,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.0002825091627695
ins_learningmobility_3_page_3,71,2,există,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.4324451590240183
ins_learningmobility_3_page_3,72,3,nicio,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.1900371330040679
ins_learningmobility_3_page_3,73,4,obligație,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.1150665383117359
ins_learningmobility_3_page_3,74,5,de,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.0128023561187226
ins_learningmobility_3_page_3,75,6,a,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.0001781850295193
ins_learningmobility_3_page_3,76,7,prezenta,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.19210043799825
ins_learningmobility_3_page_3,77,8,Consiliului,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",3.2704029039514038
ins_learningmobility_3_page_3,78,9,rapoarte,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",2.1221590873400578
ins_learningmobility_3_page_3,79,10,cu,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",4.265232790174284e-05
ins_learningmobility_3_page_3,80,11,privire,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.0011372534438035
ins_learningmobility_3_page_3,81,12,la,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",0.0003509732873379
ins_learningmobility_3_page_3,82,13,acțiunile,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",5.498433078529094
ins_learningmobility_3_page_3,83,14,respective.,"Totuși, nu există nicio obligație de a prezenta Consiliului rapoarte cu privire la acțiunile respective.",13.972967903020995
ins_learningmobility_3_page_3,84,0,Acestea,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.3175551692325213
ins_learningmobility_3_page_3,85,1,sunt,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.0247798345403183
ins_learningmobility_3_page_3,86,2,descrise,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,2.0070398014437405
ins_learningmobility_3_page_3,87,3,mai,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.0618550392753406
ins_learningmobility_3_page_3,88,4,în,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.0015527207190741
ins_learningmobility_3_page_3,89,5,detaliu,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.0298682110563811
ins_learningmobility_3_page_3,90,6,în,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.0134458954814197
ins_learningmobility_3_page_3,91,7,alte,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,2.9776789246754407
ins_learningmobility_3_page_3,92,8,documente,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,2.078629735290117
ins_learningmobility_3_page_3,93,9,ale,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,0.0963609237123113
ins_learningmobility_3_page_3,94,10,Comisiei.,Acestea sunt descrise mai în detaliu în alte documente ale Comisiei.,11.8052212070976
ins_learningmobility_3_page_4,0,0,Contextul,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",16.494376317303924
ins_learningmobility_3_page_4,1,1,concluziilor,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",2.567507926160792
ins_learningmobility_3_page_4,2,2,Consiliului,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",2.186824559463346
ins_learningmobility_3_page_4,3,3,din,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",0.0824248707885298
ins_learningmobility_3_page_4,4,4,2011,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",4.010574834950917
ins_learningmobility_3_page_4,5,5,este,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",0.0111269083800038
ins_learningmobility_3_page_4,6,6,reprezentat,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",1.664590834892823
ins_learningmobility_3_page_4,7,7,de,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",0.009914045561088
ins_learningmobility_3_page_4,8,8,Cadrul,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",0.4389752535009009
ins_learningmobility_3_page_4,9,9,Strategic,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",13.139608234094672
ins_learningmobility_3_page_4,10,10,pentru,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",0.2021311143009406
ins_learningmobility_3_page_4,11,11,Cooperarea,"Contextul concluziilor Consiliului din 2011 este reprezentat de Cadrul Strategic pentru Cooperarea Europeană în Educație și Formare Profesională 2020, prin care Comisia este invitată „să depună o propunere privind un criteriu de referință în acest domeniu până la sfârșitul anului 2010, axându-se inițial pe mobilitatea fizică între țări în domeniul educației superioare...”",5.225553138630452
